Student ID,Course,Degree,CGPA,Year,Placement
2017A0003A,Mathematics,B.E,6.48,4,Flipkart
2017A0005A,Biological Sciences,B.E,6.13,4,Ipca Laboratories
2017P0007P,Civil Engineering,B.Pharm,9.61,4,Unplaced
2017D0017D,Chemical Engineering,Ph.D,6.36,4,Baker Hughes
2017A0021A,Economics and Finanace,B.E,5.74,4,EY (Ernst & Young)
2017A0022A,Physics,B.E,8.98,4,STMicroelectronics
2017A0023A,Chemical Engineering,B.E,5.57,4,Praxair
2017A0026A,Electrical and Electronics Engineering,B.E,6.76,4,Siemens
2017A0027A,Electrical and Electronics Engineering,B.E,7.41,4,onsemi
2017P0030P,Electrical and Electronics Engineering,B.Pharm,7.09,4,INSTRUMENTS
2017D0032D,Electrical and Electronics Engineering,Ph.D,5.42,4,Ricoh
2017A0039A,Computer Science and Information Systems,B.E,7.3,4,Micron
2017S0048S,Mechanical Engineering,M.Sc,9.16,4,Unplaced
2017H0049H,Chemisty,M.E,8.83,4,КАВІ
2017A0055A,Mathematics,B.E,5.8,4,Teradata
2017A0056A,Electrical and Electronics Engineering,B.E,8.4,4,Ricoh
2017P0063P,Humanities and Social Sciences,B.Pharm,7.39,4,Reliance Industries
2017A0073A,Mechanical Engineering,B.E,9.93,4,JK Fenner
2017H0081H,Biological Sciences,M.E,7.94,4,Pfizer
2017D0083D,Computer Science and Information Systems,Ph.D,5.81,4,Micron
2017H0089H,Computer Science and Information Systems,M.E,6.8,4,Unplaced
2017P0090P,Biological Sciences,B.Pharm,9.45,4,AstraZeneca
2017A0092A,Chemisty,B.E,7.83,4,freyr
2017H0100H,Humanities and Social Sciences,M.E,9.89,4,Microsoft
2017A0105A,Economics and Finanace,B.E,5.42,4,CRISIL
2017H0110H,Electrical and Electronics Engineering,M.E,5.79,4,Ricoh
2017D0111D,Chemical Engineering,Ph.D,6.12,4,GSK
2017H0112H,Pharmacy,M.E,5.47,4,DataZymes
2017P0113P,Humanities and Social Sciences,B.Pharm,8.21,4,Infosys BPM
2017H0117H,Economics and Finanace,M.E,9.98,4,Unplaced
2017A0118A,Civil Engineering,B.E,8.51,4,Unplaced
2017A0120A,Mathematics,B.E,5.78,4,Dell
2017A0122A,Mechanical Engineering,B.E,5.16,4,Mercedes Benz
2017D0129D,Computer Science and Information Systems,Ph.D,9.37,4,CONCR
2017H0133H,Chemisty,M.E,5.99,4,SABIC
2017A0135A,Physics,B.E,7.18,4,onsemi
2017A0139A,Biological Sciences,B.E,5.75,4,Zydus
2017S0141S,Chemical Engineering,M.Sc,8.96,4,Wood Group
2017D0151D,Physics,Ph.D,7.5,4,INSTRUMENTS
2017A0154A,Chemical Engineering,B.E,9.63,4,Chevron
2017A0157A,Pharmacy,B.E,8.44,4,ADITYA BIRLA
2017A0160A,Chemical Engineering,B.E,8.25,4,Chevron
2017S0163S,Pharmacy,M.Sc,6.45,4,Biocon
2017A0164A,Civil Engineering,B.E,6.11,4,IcoNS
2017S0167S,Humanities and Social Sciences,M.Sc,7.06,4,Reliance Industries
2017A0170A,Computer Science and Information Systems,B.E,9.19,4,Google
2017P0171P,Pharmacy,B.Pharm,6.21,4,Unplaced
2017A0174A,Economics and Finanace,B.E,5.85,4,Wells Fargo
2017A0175A,Civil Engineering,B.E,7.78,4,TATA
2017H0176H,Civil Engineering,M.E,8.08,4,Unplaced
2017H0177H,Biological Sciences,M.E,9.01,4,DataZymes
2017A0178A,Chemisty,B.E,9.7,4,Linde
2017D0182D,Mathematics,Ph.D,5.59,4,Unplaced
2017A0191A,Physics,B.E,8.9,4,proteanTecs
2017A0197A,Chemisty,B.E,5.46,4,Unplaced
2017A0201A,Civil Engineering,B.E,8.44,4,The Walsh Group
2017D0202D,Economics and Finanace,Ph.D,8.17,4,Boston Consulting Group (BCG)
2017A0215A,Humanities and Social Sciences,B.E,8.73,4,State Bank of India (SBI)
2017H0216H,Electrical and Electronics Engineering,M.E,7.56,4,Honeywell
2017A0220A,Chemisty,B.E,8.97,4,Sun Pharmaceutical Industries
2017A0221A,Electrical and Electronics Engineering,B.E,9.41,4,Unplaced
2017S0223S,Mechanical Engineering,M.Sc,5.54,4,Cummins Inc.
2017A0227A,Mathematics,B.E,6.27,4,Microsoft
2017A0236A,Civil Engineering,B.E,7.81,4,RAMBOLL
2017P0239P,Mechanical Engineering,B.Pharm,9.46,4,TATA
2017A0243A,Electrical and Electronics Engineering,B.E,5.6,4,Microsemi
2017H0244H,Chemisty,M.E,8.01,4,ExxonMobil
