Student ID,Course,Degree,CGPA,Year
2018S0001S,Computer Science and Information Systems,M.Sc,9.19,4
2018A0002A,Pharmacy,B.E,7.28,3
2018H0003H,Chemisty,M.E,8.74,1
2018A0004A,Mechanical Engineering,B.E,6.6,1
2018P0005P,Computer Science and Information Systems,B.Pharm,9.98,4
2018S0006S,Pharmacy,M.Sc,9.14,4
2018A0007A,Computer Science and Information Systems,B.E,8.52,4
2018A0008A,Biological Sciences,B.E,9.91,3
2018A0009A,Chemisty,B.E,9.14,2
2018A0010A,Physics,B.E,9.67,2
2018S0011S,Physics,M.Sc,8.68,2
2018A0012A,Humanities and Social Sciences,B.E,8.64,3
2018D0013D,Pharmacy,Ph.D,9.56,2
2018H0014H,Biological Sciences,M.E,7.74,3
2018P0015P,Electrical and Electronics Engineering,B.Pharm,8.39,3
2018A0016A,Electrical and Electronics Engineering,B.E,6.96,3
2018S0017S,Computer Science and Information Systems,M.Sc,8.48,2
2018A0018A,Physics,B.E,9.28,4
2018P0019P,Chemical Engineering,B.Pharm,5.65,1
2018A0020A,Physics,B.E,6.52,2
2018A0021A,Mechanical Engineering,B.E,5.69,4
2018H0022H,Computer Science and Information Systems,M.E,9.49,2
2018P0023P,Civil Engineering,B.Pharm,9.02,2
2018S0024S,Physics,M.Sc,8.26,3
2018H0025H,Physics,M.E,9.28,1
2018H0026H,Pharmacy,M.E,8.93,2
2018A0027A,Electrical and Electronics Engineering,B.E,9.75,4
2018S0028S,Pharmacy,M.Sc,9.21,1
2018H0029H,Chemical Engineering,M.E,6.78,4
2018S0030S,Chemisty,M.Sc,9.73,1
2018D0031D,Mathematics,Ph.D,8.25,4
2018A0032A,Chemisty,B.E,8.13,4
2018A0033A,Civil Engineering,B.E,5.17,2
2018H0034H,Electrical and Electronics Engineering,M.E,7.44,2
2018A0035A,Pharmacy,B.E,8.73,1
2018A0036A,Humanities and Social Sciences,B.E,9.32,4
2018H0037H,Computer Science and Information Systems,M.E,8.16,4
2018A0038A,Economics and Finanace,B.E,5.06,1
2018H0039H,Chemical Engineering,M.E,5.61,2
2018A0040A,Biological Sciences,B.E,7.93,4
2018A0041A,Computer Science and Information Systems,B.E,8.47,1
2018A0042A,Mechanical Engineering,B.E,5.91,4
2018H0043H,Pharmacy,M.E,8.51,3
2018A0044A,Mechanical Engineering,B.E,5.63,3
2018A0045A,Chemical Engineering,B.E,8.57,2
2018S0046S,Electrical and Electronics Engineering,M.Sc,9.06,1
2018A0047A,Electrical and Electronics Engineering,B.E,7.78,4
2018P0048P,Chemical Engineering,B.Pharm,7.59,1
2018A0049A,Civil Engineering,B.E,9.83,1
2018H0050H,Chemisty,M.E,9.31,2
2018A0051A,Biological Sciences,B.E,7.77,3
2018A0052A,Chemical Engineering,B.E,5.2,2
2018A0053A,Pharmacy,B.E,5.81,3
2018D0054D,Biological Sciences,Ph.D,5.42,1
2018A0055A,Mathematics,B.E,6.49,2
2018A0056A,Electrical and Electronics Engineering,B.E,9.89,1
2018A0057A,Civil Engineering,B.E,6.5,3
2018S0058S,Pharmacy,M.Sc,7.67,2
2018P0059P,Mechanical Engineering,B.Pharm,7.45,3
2018H0060H,Mathematics,M.E,9.55,3
2018A0061A,Mechanical Engineering,B.E,7.69,2
2018D0062D,Physics,Ph.D,5.5,1
2018H0063H,Civil Engineering,M.E,5.18,2
2018A0064A,Computer Science and Information Systems,B.E,9.28,2
2018A0065A,Chemisty,B.E,8.01,2
2018H0066H,Mechanical Engineering,M.E,6.8,2
