Student ID,Course,Degree,CGPA,Year
2010A0001A,Pharmacy,B.E,5.45,3
2010A0002A,Civil Engineering,B.E,8.72,3
2010H0003H,Electrical and Electronics Engineering,M.E,8.94,3
2010A0004A,Economics and Finanace,B.E,6.3,3
2010A0005A,Humanities and Social Sciences,B.E,9.26,4
2010P0006P,Biological Sciences,B.Pharm,9.33,1
2010A0007A,Humanities and Social Sciences,B.E,9.45,1
2010A0008A,Pharmacy,B.E,6.91,3
2010P0009P,Electrical and Electronics Engineering,B.Pharm,5.27,2
2010A0010A,Chemisty,B.E,9.96,3
2010H0011H,Electrical and Electronics Engineering,M.E,9.94,4
2010P0012P,Chemisty,B.Pharm,6.58,2
2010A0013A,Chemical Engineering,B.E,7.44,2
2010A0014A,Economics and Finanace,B.E,8.17,1
2010A0015A,Humanities and Social Sciences,B.E,6.37,2
2010A0016A,Mechanical Engineering,B.E,8.82,4
2010H0017H,Chemical Engineering,M.E,5.65,4
2010P0018P,Pharmacy,B.Pharm,7.15,4
2010S0019S,Humanities and Social Sciences,M.Sc,6.92,1
2010A0020A,Mathematics,B.E,6.0,3
2010D0021D,Biological Sciences,Ph.D,9.46,2
2010A0022A,Biological Sciences,B.E,8.38,2
2010A0023A,Civil Engineering,B.E,8.47,3
2010S0024S,Computer Science and Information Systems,M.Sc,5.64,4
2010A0025A,Mathematics,B.E,7.94,2
2010A0026A,Chemical Engineering,B.E,9.12,3
2010H0027H,Computer Science and Information Systems,M.E,7.28,3
2010P0028P,Electrical and Electronics Engineering,B.Pharm,9.44,2
2010H0029H,Economics and Finanace,M.E,9.98,4
2010A0030A,Economics and Finanace,B.E,8.75,2
2010A0031A,Electrical and Electronics Engineering,B.E,5.1,2
2010H0032H,Physics,M.E,9.92,2
2010A0033A,Physics,B.E,5.11,2
2010H0034H,Chemical Engineering,M.E,6.83,1
2010H0035H,Electrical and Electronics Engineering,M.E,9.38,3
2010S0036S,Mathematics,M.Sc,8.12,1
2010H0037H,Pharmacy,M.E,5.54,1
2010H0038H,Biological Sciences,M.E,8.45,4
2010A0039A,Humanities and Social Sciences,B.E,6.9,3
2010P0040P,Humanities and Social Sciences,B.Pharm,8.51,2
2010D0041D,Physics,Ph.D,8.43,1
2010H0042H,Computer Science and Information Systems,M.E,7.1,1
2010A0043A,Pharmacy,B.E,7.6,2
2010A0044A,Electrical and Electronics Engineering,B.E,9.15,1
2010D0045D,Mathematics,Ph.D,8.59,1
2010A0046A,Computer Science and Information Systems,B.E,5.57,1
2010S0047S,Humanities and Social Sciences,M.Sc,5.99,2
2010P0048P,Computer Science and Information Systems,B.Pharm,9.16,2
2010H0049H,Economics and Finanace,M.E,8.52,3
2010S0050S,Chemisty,M.Sc,5.2,4
2010S0051S,Civil Engineering,M.Sc,8.44,4
2010S0052S,Economics and Finanace,M.Sc,6.17,1
2010H0053H,Pharmacy,M.E,5.45,1
2010S0054S,Mechanical Engineering,M.Sc,8.35,2
2010A0055A,Chemical Engineering,B.E,8.9,1
2010A0056A,Physics,B.E,8.62,3
2010A0057A,Pharmacy,B.E,6.16,3
2010H0058H,Computer Science and Information Systems,M.E,7.32,1
2010A0059A,Chemisty,B.E,9.37,3
2010A0060A,Economics and Finanace,B.E,9.01,3
2010A0061A,Electrical and Electronics Engineering,B.E,8.69,1
2010A0062A,Biological Sciences,B.E,5.05,2
2010P0063P,Pharmacy,B.Pharm,8.24,3
2010D0064D,Economics and Finanace,Ph.D,9.47,3
2010H0065H,Physics,M.E,5.46,3
2010P0066P,Chemisty,B.Pharm,5.57,4
2010A0067A,Humanities and Social Sciences,B.E,6.36,4
2010D0068D,Physics,Ph.D,9.25,4
2010A0069A,Pharmacy,B.E,9.43,2
2010A0070A,Chemical Engineering,B.E,5.66,1
2010S0071S,Chemisty,M.Sc,5.52,4
2010A0072A,Mechanical Engineering,B.E,8.39,2
2010A0073A,Mechanical Engineering,B.E,6.9,3
2010S0074S,Mechanical Engineering,M.Sc,5.14,2
2010H0075H,Humanities and Social Sciences,M.E,9.6,1
2010A0076A,Electrical and Electronics Engineering,B.E,7.2,1
2010A0077A,Computer Science and Information Systems,B.E,8.27,1
2010S0078S,Physics,M.Sc,9.34,2
2010P0079P,Pharmacy,B.Pharm,9.37,1
2010P0080P,Electrical and Electronics Engineering,B.Pharm,8.31,2
2010S0081S,Humanities and Social Sciences,M.Sc,6.73,4
2010D0082D,Chemisty,Ph.D,9.2,1
2010A0083A,Biological Sciences,B.E,8.22,2
2010H0084H,Mathematics,M.E,9.24,4
2010A0085A,Chemisty,B.E,5.37,4
2010H0086H,Economics and Finanace,M.E,6.2,3
2010H0087H,Biological Sciences,M.E,7.53,4
2010A0088A,Electrical and Electronics Engineering,B.E,9.09,1
2010P0089P,Humanities and Social Sciences,B.Pharm,7.22,4
2010A0090A,Chemical Engineering,B.E,9.28,4
2010A0091A,Economics and Finanace,B.E,5.59,4
2010A0092A,Physics,B.E,8.27,1
2010A0093A,Electrical and Electronics Engineering,B.E,7.06,1
2010A0094A,Chemical Engineering,B.E,8.96,3
2010A0095A,Mathematics,B.E,7.81,4
2010H0096H,Economics and Finanace,M.E,6.82,1
2010S0097S,Civil Engineering,M.Sc,9.22,3
2010A0098A,Mathematics,B.E,8.84,4
2010A0099A,Physics,B.E,8.29,4
2010P0100P,Chemical Engineering,B.Pharm,5.49,2
2010A0101A,Biological Sciences,B.E,6.71,3
2010H0102H,Mathematics,M.E,7.61,1
2010H0103H,Biological Sciences,M.E,9.48,4
2010H0104H,Chemisty,M.E,9.11,4
2010A0105A,Chemical Engineering,B.E,6.27,2
2010A0106A,Civil Engineering,B.E,5.6,4
2010S0107S,Civil Engineering,M.Sc,7.29,2
2010S0108S,Physics,M.Sc,6.69,4
2010H0109H,Biological Sciences,M.E,9.63,1
2010P0110P,Humanities and Social Sciences,B.Pharm,7.29,2
2010A0111A,Humanities and Social Sciences,B.E,5.02,1
2010A0112A,Mathematics,B.E,9.68,4
2010A0113A,Mathematics,B.E,8.91,2
2010A0114A,Physics,B.E,7.89,2
2010A0115A,Chemical Engineering,B.E,6.94,3
2010A0116A,Mathematics,B.E,9.41,4
2010A0117A,Mechanical Engineering,B.E,9.58,2
2010A0118A,Computer Science and Information Systems,B.E,6.99,3
2010H0119H,Computer Science and Information Systems,M.E,7.26,2
2010D0120D,Chemisty,Ph.D,7.06,3
2010A0121A,Physics,B.E,7.74,3
2010A0122A,Physics,B.E,8.68,2
2010A0123A,Civil Engineering,B.E,6.05,3
2010A0124A,Pharmacy,B.E,6.73,2
2010A0125A,Physics,B.E,8.25,2
2010A0126A,Mathematics,B.E,7.71,3
2010A0127A,Physics,B.E,5.58,3
2010H0128H,Mathematics,M.E,7.4,4
2010A0129A,Pharmacy,B.E,8.74,3
2010S0130S,Electrical and Electronics Engineering,M.Sc,9.04,1
2010A0131A,Biological Sciences,B.E,6.9,1
2010D0132D,Pharmacy,Ph.D,5.28,3
2010A0133A,Chemisty,B.E,9.92,3
2010H0134H,Chemisty,M.E,9.2,3
2010H0135H,Civil Engineering,M.E,8.77,1
2010A0136A,Economics and Finanace,B.E,9.07,1
2010S0137S,Mechanical Engineering,M.Sc,9.34,2
2010S0138S,Physics,M.Sc,8.24,4
2010A0139A,Civil Engineering,B.E,7.55,3
2010H0140H,Physics,M.E,8.32,4
2010H0141H,Electrical and Electronics Engineering,M.E,7.08,3
2010A0142A,Mathematics,B.E,5.27,3
2010A0143A,Civil Engineering,B.E,8.1,4
2010S0144S,Civil Engineering,M.Sc,9.56,3
2010A0145A,Mechanical Engineering,B.E,7.73,2
2010A0146A,Physics,B.E,9.82,3
2010A0147A,Humanities and Social Sciences,B.E,5.89,1
2010A0148A,Chemisty,B.E,9.81,1
2010A0149A,Electrical and Electronics Engineering,B.E,5.2,3
2010A0150A,Mathematics,B.E,6.32,2
2010A0151A,Mechanical Engineering,B.E,9.23,1
2010P0152P,Economics and Finanace,B.Pharm,7.33,2
2010A0153A,Biological Sciences,B.E,5.77,3
2010D0154D,Mechanical Engineering,Ph.D,5.25,3
2010H0155H,Humanities and Social Sciences,M.E,8.95,3
2010P0156P,Chemical Engineering,B.Pharm,8.92,3
2010A0157A,Mathematics,B.E,6.1,2
2010A0158A,Mathematics,B.E,5.34,2
2010P0159P,Electrical and Electronics Engineering,B.Pharm,7.72,4
2010A0160A,Chemical Engineering,B.E,6.75,2
2010A0161A,Pharmacy,B.E,6.66,3
2010S0162S,Computer Science and Information Systems,M.Sc,6.09,4
